date,open,high,low,close,volume
2019-07-19 18:00:00,16.171,16.203,16.06,16.093,3144
2019-07-19 19:00:00,16.093,16.189,16.093,16.171,1698
2019-07-19 20:00:00,16.169,16.184,16.119,16.137,1169
2019-07-19 21:00:00,16.137,16.169,16.041,16.119,2253
2019-07-19 22:00:00,16.119,16.185,16.109,16.182,892
2019-07-19 23:00:00,16.184,16.198,16.174,16.175,327
2019-07-22 01:00:00,16.215,16.228,16.185,16.2,295
2019-07-22 02:00:00,16.2,16.215,16.17,16.189,283
2019-07-22 03:00:00,16.189,16.216,16.171,16.18,578
2019-07-22 04:00:00,16.18,16.271,16.155,16.265,1778
2019-07-22 05:00:00,16.265,16.366,16.261,16.337,1197
2019-07-22 06:00:00,16.338,16.349,16.309,16.32,542
2019-07-22 07:00:00,16.32,16.33,16.311,16.325,298
2019-07-22 08:00:00,16.325,16.413,16.32,16.382,906
2019-07-22 09:00:00,16.382,16.382,16.252,16.318,1714
2019-07-22 10:00:00,16.321,16.345,16.299,16.337,970
2019-07-22 11:00:00,16.338,16.349,16.311,16.314,735
2019-07-22 12:00:00,16.314,16.322,16.295,16.305,384
2019-07-22 13:00:00,16.306,16.391,16.292,16.375,627
2019-07-22 14:00:00,16.375,16.38,16.343,16.355,599
2019-07-22 15:00:00,16.355,16.399,16.309,16.336,1491
2019-07-22 16:00:00,16.336,16.375,16.28,16.367,2079
2019-07-22 17:00:00,16.369,16.384,16.311,16.372,1650
2019-07-22 18:00:00,16.386,16.391,16.348,16.372,816
2019-07-22 19:00:00,16.372,16.403,16.357,16.39,640
2019-07-22 20:00:00,16.388,16.408,16.36,16.39,737
2019-07-22 21:00:00,16.39,16.404,16.375,16.403,421
2019-07-22 22:00:00,16.403,16.408,16.374,16.387,535
2019-07-22 23:00:00,16.385,16.39,16.323,16.344,327
2019-07-23 01:00:00,16.314,16.339,16.313,16.324,192
2019-07-23 02:00:00,16.324,16.336,16.318,16.318,232
2019-07-23 03:00:00,16.318,16.332,16.302,16.313,585
2019-07-23 04:00:00,16.313,16.319,16.164,16.225,1709
2019-07-23 05:00:00,16.225,16.251,16.199,16.204,641
2019-07-23 06:00:00,16.204,16.229,16.197,16.217,420
2019-07-23 07:00:00,16.217,16.221,16.192,16.196,348
2019-07-23 08:00:00,16.197,16.223,16.16,16.221,545
2019-07-23 09:00:00,16.223,16.335,16.221,16.326,1174
2019-07-23 10:00:00,16.317,16.359,16.307,16.358,794
2019-07-23 11:00:00,16.358,16.363,16.318,16.338,527
2019-07-23 12:00:00,16.335,16.399,16.333,16.394,578
2019-07-23 13:00:00,16.394,16.423,16.389,16.414,506
2019-07-23 14:00:00,16.417,16.437,16.351,16.385,919
2019-07-23 15:00:00,16.385,16.495,16.385,16.473,1654
2019-07-23 16:00:00,16.473,16.522,16.386,16.472,2546
2019-07-23 17:00:00,16.472,16.524,16.392,16.424,2432
2019-07-23 18:00:00,16.424,16.452,16.364,16.426,1557
2019-07-23 19:00:00,16.426,16.438,16.382,16.414,1098
2019-07-23 20:00:00,16.414,16.452,16.393,16.408,1331
2019-07-23 21:00:00,16.407,16.412,16.384,16.388,628
2019-07-23 22:00:00,16.388,16.402,16.367,16.374,514
2019-07-23 23:00:00,16.376,16.39,16.367,16.386,303
2019-07-24 01:00:00,16.349,16.376,16.311,16.347,305
2019-07-24 02:00:00,16.346,16.358,16.33,16.342,292
2019-07-24 03:00:00,16.346,16.426,16.341,16.415,555
2019-07-24 04:00:00,16.416,16.469,16.411,16.435,954
2019-07-24 05:00:00,16.435,16.466,16.416,16.458,511
2019-07-24 06:00:00,16.459,16.463,16.423,16.428,270
2019-07-24 07:00:00,16.428,16.447,16.425,16.438,232
2019-07-24 08:00:00,16.438,16.468,16.41,16.455,413
2019-07-24 09:00:00,16.455,16.549,16.443,16.465,1259
2019-07-24 10:00:00,16.465,16.513,16.463,16.504,1249
2019-07-24 11:00:00,16.504,16.511,16.48,16.494,498
2019-07-24 12:00:00,16.494,16.527,16.486,16.515,488
2019-07-24 13:00:00,16.515,16.526,16.486,16.515,493
2019-07-24 14:00:00,16.512,16.546,16.51,16.54,577
2019-07-24 15:00:00,16.54,16.579,16.521,16.521,1175
2019-07-24 16:00:00,16.522,16.63,16.518,16.578,2112
2019-07-24 17:00:00,16.577,16.634,16.526,16.545,1794
2019-07-24 18:00:00,16.544,16.58,16.525,16.549,1215
2019-07-24 19:00:00,16.549,16.584,16.54,16.565,610
2019-07-24 20:00:00,16.565,16.607,16.542,16.593,867
2019-07-24 21:00:00,16.593,16.604,16.571,16.588,542
2019-07-24 22:00:00,16.588,16.597,16.573,16.576,298
2019-07-24 23:00:00,16.576,16.589,16.558,16.586,160
2019-07-25 01:00:00,16.544,16.611,16.544,16.598,156
2019-07-25 02:00:00,16.598,16.598,16.574,16.594,168
2019-07-25 03:00:00,16.594,16.599,16.564,16.595,522
2019-07-25 04:00:00,16.598,16.6,16.514,16.531,1038
2019-07-25 05:00:00,16.531,16.545,16.473,16.474,425
2019-07-25 06:00:00,16.477,16.494,16.414,16.463,934
2019-07-25 07:00:00,16.465,16.492,16.457,16.486,267
2019-07-25 08:00:00,16.487,16.518,16.458,16.503,525
2019-07-25 09:00:00,16.503,16.535,16.484,16.519,632
2019-07-25 10:00:00,16.519,16.542,16.506,16.524,547
2019-07-25 11:00:00,16.524,16.529,16.503,16.507,517
2019-07-25 12:00:00,16.507,16.532,16.503,16.521,569
2019-07-25 13:00:00,16.524,16.534,16.511,16.514,378
2019-07-25 14:00:00,16.511,16.586,16.506,16.567,1211
2019-07-25 15:00:00,16.568,16.634,16.47,16.48,3069
2019-07-25 16:00:00,16.48,16.523,16.415,16.426,2967
2019-07-25 17:00:00,16.426,16.511,16.391,16.461,1917
2019-07-25 18:00:00,16.463,16.497,16.453,16.455,1123
2019-07-25 19:00:00,16.455,16.472,16.333,16.334,1365
2019-07-25 20:00:00,16.333,16.4,16.304,16.395,1382
2019-07-25 21:00:00,16.396,16.449,16.395,16.402,876
2019-07-25 22:00:00,16.398,16.409,16.379,16.387,510
2019-07-25 23:00:00,16.387,16.4,16.384,16.395,202
2019-07-26 01:00:00,16.39,16.435,16.388,16.422,181
2019-07-26 02:00:00,16.422,16.422,16.392,16.413,245
2019-07-26 03:00:00,16.415,16.448,16.395,16.441,478
2019-07-26 04:00:00,16.441,16.443,16.368,16.385,825
2019-07-26 05:00:00,16.385,16.412,16.358,16.399,409
2019-07-26 06:00:00,16.399,16.403,16.384,16.392,355
2019-07-26 07:00:00,16.395,16.4,16.369,16.379,320
2019-07-26 08:00:00,16.379,16.384,16.346,16.346,456
2019-07-26 09:00:00,16.346,16.43,16.318,16.427,928
2019-07-26 10:00:00,16.427,16.439,16.412,16.436,720
2019-07-26 11:00:00,16.436,16.436,16.407,16.416,463
2019-07-26 12:00:00,16.414,16.432,16.412,16.417,452
2019-07-26 13:00:00,16.417,16.429,16.414,16.414,366
2019-07-26 14:00:00,16.414,16.467,16.412,16.455,476
2019-07-26 15:00:00,16.456,16.485,16.337,16.419,1935
2019-07-26 16:00:00,16.421,16.501,16.406,16.43,2027
2019-07-26 17:00:00,16.43,16.45,16.377,16.413,1585
2019-07-26 18:00:00,16.413,16.43,16.353,16.375,1180
2019-07-26 19:00:00,16.377,16.395,16.36,16.37,734
2019-07-26 20:00:00,16.37,16.373,16.323,16.353,579
2019-07-26 21:00:00,16.353,16.374,16.348,16.353,374
2019-07-26 22:00:00,16.353,16.358,16.329,16.331,338
2019-07-26 23:00:00,16.333,16.373,16.331,16.354,187
2019-07-29 01:00:00,16.384,16.402,16.344,16.367,189
2019-07-29 02:00:00,16.367,16.376,16.36,16.363,179
2019-07-29 03:00:00,16.362,16.392,16.345,16.39,296
