date,close,realized_vol,atr,ret_open,ret_high,ret_low,ret_close,rsi,macd_hist,bb_width,volume_z,atr_pct,roc_10,stoch_k,ema_ratio,drift_5,drift_21,drift_60,drift_tstat,rate_z21,yield_chg5,dollar_ret5,cpi_yoy,cpi_mom,days_since_cpi,sent_mean,sent_std,sent_min,sent_max,sent_decay,sent_momentum,sent_vol,sent_diffusion,headline_count_z,sig_buy,sig_sell,sig_hold,sig_none
2011-11-15,1780.4,0.011322019,33.817272,-0.004399923,-0.005577982,-0.0076691615,0.00014042774,0.5,0.002251737,0.0,-0.06307121,0.0189942,0.03477543,0.5,0.009262862,-0.0006851876,0.0031614027,0.0031614027,0.29293764,3.0131147,-0.008000135,0.015658671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-11-16,1763.05,0.0117171,33.5125,0.0002808279,-0.0014736662,-0.003905232,-0.0097927945,0.5,0.0012136983,0.0,2.064781,0.019008253,0.0142814685,0.5,0.008501241,-0.0007303514,0.0020818862,0.0020818862,0.1901564,-0.28847528,0.06899989,0.0029470627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-11-17,1721.4,0.013168775,35.28154,-0.009706074,-0.009351918,-0.024803273,-0.02390735,0.5,-0.0011145558,0.0,1.4048713,0.02049584,-0.024077496,0.5,0.005932977,-0.0042134654,8.27142e-05,8.27142e-05,0.0065019904,-0.27715024,-0.09800005,0.008337142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-11-18,1723.35,0.013191369,34.655716,-0.02372696,-0.016809518,0.00031569533,0.0011321577,0.5,-0.002523919,0.0,0.55409306,0.020109504,-0.018517824,0.3473935,0.003933382,-0.007348742,0.00015767445,0.00015767445,0.012897167,-0.26706138,-0.04399991,0.013939232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-11-21,1677.04,0.01250609,35.884285,-0.00011614065,-0.0063402085,-0.026331805,-0.027239736,0.42176744,-0.005189535,0.0,2.0171044,0.021397393,-0.06761251,0.078592375,0.00020134675,-0.011933459,-0.0016688196,-0.0016688196,-0.12144392,-0.25799903,-0.08099997,0.009495843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-11-22,1699.45,0.014032525,36.425,-0.026450887,-0.012221607,0.0008158369,0.013274334,0.42997098,-0.005665292,0.0,0.46250132,0.021433406,-0.049959328,0.24288857,-0.0017173361,-0.009306678,-0.0007348725,-0.0007348725,-0.053285785,3.3311546,-0.11799991,0.0044841035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-11-23,1691.85,0.013940309,35.555714,0.01303336,0.0026879138,0.0056088213,-0.0044820644,0.36138037,-0.0060575358,0.0,0.12870157,0.021015879,-0.044874415,0.18717009,-0.0035608688,-0.008244532,-0.0009552955,-0.0009552955,-0.071375296,2.4860046,-0.14499998,0.010689798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-11-24,1694.7,0.014048984,35.455,-0.0042172377,-0.0047423877,0.006324395,0.0016831292,0.3797043,-0.005874499,0.0,-2.8227122,0.020921107,-0.036699507,0.20806451,-0.0048406874,-0.003126436,-0.00080871634,-0.00080871634,-0.062211886,2.0715177,-0.078999996,0.00902796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-11-25,1680.3,0.012094207,34.059284,0.0016831292,-0.0024415008,-0.009495674,-0.008533385,0.25051406,-0.006060554,0.0,-1.2441034,0.020269765,-0.06204143,0.10249267,-0.0064662034,-0.0050595445,-0.0012152779,-0.0012152779,-0.09526491,-0.4840729,-0.045000076,0.02017456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-11-28,1712.37,0.014489298,35.087143,-0.0062685,0.013433544,0.0064989496,0.018906027,0.35336235,-0.004518499,0.089068085,-0.38133207,0.020490399,-0.038819253,0.34546137,-0.0061720023,0.0041696085,-0.00020921264,-0.00020921264,-0.015841495,0.7956114,-0.0040000677,0.012564387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-11-29,1715.45,0.014549742,33.71857,0.01618553,-0.0003080688,0.012385467,0.001797061,0.38686314,-0.003250253,0.08936295,-1.6903825,0.019655816,-0.03716262,0.3789433,-0.005727271,0.0018741535,-0.0001136758,-0.0001136758,-0.008825989,1.8725188,0.05700004,0.009794604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-11-30,1746.05,0.015813777,34.443573,0.0022235266,0.017490167,-0.0016096346,0.017680656,0.476746,-0.0011091465,0.08939752,-0.8724242,0.019726567,-0.00968917,0.61496335,-0.0038866526,0.0063066976,0.00072826026,0.0006951575,0.05413523,1.6413954,0.18900013,-0.007751492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-01,1744.35,0.013629684,32.797142,0.017767075,0.0020658688,0.019025564,-0.0009741005,0.4054019,0.00021824433,0.08859724,-0.49268866,0.018801928,0.01324408,0.60185117,-0.0024834431,0.005775252,0.00017229516,0.00062258105,0.012993876,1.4602735,0.23800015,-0.008644858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-02,1745.55,0.013631105,32.98143,-0.00094538275,0.0049759126,0.0025061588,0.00068769883,0.42256737,0.0011069996,0.08825321,-0.34733552,0.018894577,0.012799622,0.662126,-0.0013029661,0.0076194685,-0.00048312938,0.00062529434,-0.037590224,1.3117493,0.07500005,-0.01238645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-05,1722.65,0.010796271,33.77714,0.0026333884,-0.004690907,-0.011790276,-0.01320589,0.38265535,0.00080125546,0.08336711,-0.09784389,0.019607665,0.026833469,0.48132956,-0.0014232168,0.0011970854,-0.0009011472,7.204697e-05,-0.0686481,1.1857527,0.095999956,-0.008613103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-06,1728.35,0.010150581,33.842857,-0.014831299,-0.012415752,-0.009159566,0.0033033933,0.42598754,0.0007872718,0.078699805,0.14170294,0.01958102,0.016862527,0.61764413,-0.0012376092,0.0014983518,-0.0017845544,0.00019632952,-0.14744256,-0.8893146,0.09699988,-0.00622182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-07,1741.6,0.010055319,31.427856,0.002845051,0.0055186604,0.010503617,0.0076370346,0.54902434,0.0012371107,0.07631986,-0.2781956,0.018045394,0.028981626,0.7798612,-0.0004660285,-0.00051037257,-0.0012123698,0.0004719112,-0.09890718,-0.8893146,-0.05100012,0.0011474976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-08,1708.0,0.012313268,33.259285,0.00829756,0.0076662023,-0.009376082,-0.019481136,0.46770734,0.0002470182,0.07576682,0.8573352,0.01947265,0.0078173615,0.43178287,-0.0014088207,-0.0042117797,-0.0016844727,-0.00024069761,-0.13185179,-0.8893146,-0.1450001,0.006236867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-09,1711.0,0.011870317,30.44143,-0.022082202,-0.018478865,-0.0003169907,0.0017548995,0.58736366,-0.00027394266,0.068981685,-0.15705556,0.0177916,0.018105647,0.45518544,-0.0019944045,-0.0039983396,-0.0012917736,-0.00017188392,-0.10133897,-0.8893146,0.00999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-12,1666.45,0.013189319,31.867857,0.0051492215,-0.005293018,-0.027493242,-0.02638238,0.42378753,-0.0022913076,0.0683666,0.013906361,0.0191232,-0.02718276,0.088760756,-0.0045064907,-0.0066336375,-0.0033484842,-0.0010455671,-0.2544763,-0.8893146,-0.044999838,0.012138208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-13,1631.4,0.014281972,33.51143,-0.028024144,-0.021611692,-0.021292519,-0.021257073,0.37610167,-0.0048539164,0.074092835,1.5218809,0.020541515,-0.050236896,0.065742716,-0.008090216,-0.011545731,-0.004155195,-0.0016975512,-0.3026887,-0.8893146,-0.13099992,0.02192073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-14,1573.95,0.014847377,38.102856,-0.021231577,-0.021863699,-0.036940664,-0.03585016,0.29777256,-0.008695354,0.09863511,2.3283978,0.024208428,-0.10376771,0.053275198,-0.013587566,-0.02024317,-0.0058690323,-0.0027648201,-0.3831231,-0.82523006,-0.11599994,0.025785912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-15,1570.25,0.014756442,38.66714,-0.035794444,-0.029547533,-0.0020618432,-0.0023535409,0.3088414,-0.010657264,0.12017427,0.7965595,0.024624832,-0.10514715,0.05006165,-0.018002408,-0.01681765,-0.005514782,-0.0027523572,-0.36021584,-0.82523006,-0.059000015,0.017982256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-16,1597.2,0.016883994,38.010715,-0.0024430912,0.004425714,0.0062301517,0.017017255,0.29632512,-0.009970571,0.12978889,-0.030242061,0.023798343,-0.0888176,0.18298396,-0.019995643,-0.01376518,-0.0035659913,-0.002170898,-0.23072837,-0.82523006,-0.19800007,0.02039349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-19,1594.08,0.016938591,38.637856,0.018798413,0.0046611414,0.008474358,-0.001955329,0.28539094,-0.009172932,0.1393036,0.17887536,0.024238342,-0.07756703,0.16759557,-0.021508364,-0.00887977,-0.0037130145,-0.002164739,-0.24074388,-0.82523006,-0.1960001,0.0085096285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-20,1615.5,0.017935768,37.009285,-0.004542543,0.006228619,0.0053796084,0.013347739,0.26141307,-0.0071059284,0.14392489,-0.7892944,0.022908874,-0.06752269,0.27324292,-0.021405045,-0.0019588072,-0.0017802776,-0.0017338367,-0.11980117,-0.82523006,-0.03700006,-0.004621288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-21,1615.1,0.017398171,38.090714,0.013906869,0.014104139,0.008819171,-0.000247632,0.26266113,-0.005395691,0.14805901,-0.5118001,0.023584122,-0.075407356,0.27127004,-0.0211053,0.005161698,-0.0024241807,-0.001693669,-0.16761288,-0.74686164,0.065999985,-0.0063532093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-22,1605.58,0.01688502,37.675,0.00012385435,-0.015260162,-0.005182006,-0.005911812,0.2505969,-0.0042933896,0.15262094,-0.40934965,0.023465041,-0.061838035,0.23221853,-0.021108,0.004450044,-0.002492264,-0.0018046728,-0.17215922,-0.67224777,0.037999988,-0.0039960057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-23,1607.21,0.016847933,35.82,-0.0057942015,-0.0018759699,0.0031249048,0.0010146945,0.27743503,-0.0031308646,0.1566268,-2.0006452,0.022287069,-0.06257824,0.24054123,-0.02079394,0.0012495321,-0.0025240942,-0.0017323813,-0.17446533,-0.59996176,0.176,-0.0029951085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-27,1592.75,0.015374298,34.865,-0.0004298463,-0.0052690236,-0.008176609,-0.009037674,0.2471093,-0.002673526,0.15996388,-1.7515742,0.021889813,-0.045233533,0.16670921,-0.021038562,-0.00016693705,-0.0025481079,-0.0019150137,-0.17599273,-0.59996176,0.1960001,-0.005748567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-28,1556.45,0.015600513,36.340714,-0.0078066755,-0.0077424743,-0.02553238,-0.023054495,0.18203676,-0.0035921207,0.16721211,0.08690285,0.023348462,-0.047030956,0.033991866,-0.022826603,-0.007447384,-0.004546228,-0.0024306108,-0.3187327,-0.54541975,-0.01699996,0.0076074526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-29,1545.0,0.011286156,35.379284,-0.02299536,-0.020064466,-0.017566241,-0.0073836767,0.19702603,-0.0042559407,0.16939391,0.038450908,0.022899214,-0.018564474,0.11199404,-0.024574893,-0.008874592,-0.004983406,-0.002548541,-0.35094756,-0.47326344,-0.07000005,0.0057321866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-30,1564.35,0.012150989,36.522858,-0.0074496046,0.012767647,0.014476468,0.012446492,0.24303487,-0.0033940359,0.16517654,-0.34972295,0.023346987,-0.00376444,0.21794538,-0.024700807,-0.005202932,-0.005232652,-0.0021998193,-0.37854424,-0.39829844,-0.07999992,0.003123246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-03,1603.6,0.0135529125,35.466427,0.015672993,0.016303157,0.014142234,0.0247807,0.3877879,-0.00088379363,0.15360786,-0.67617065,0.022116756,0.0039990055,0.52156305,-0.022520633,-0.00044973096,-0.004006233,-0.0015866256,-0.2621019,-0.31651857,-0.06999993,-0.005011933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-04,1611.65,0.01359725,33.310715,0.021687217,0.006882681,0.01642204,0.005007397,0.4609761,0.0011969826,0.14402787,0.44521758,0.020668702,0.010961732,0.7476949,-0.02014722,0.0023592834,-0.003800533,-0.0014400918,-0.24710687,1.7920933,-0.014000058,0.0037527618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-05,1621.96,0.013067736,29.784286,0.004976837,0.004562277,0.0025397993,0.0063767955,0.61658007,0.0030196628,0.13058469,0.71403295,0.018363144,0.003990788,0.83558655,-0.017537557,0.008245542,-0.0028680242,-0.0012701595,-0.18653806,3.0059273,0.08500004,0.005575243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-06,1616.3,0.013125834,28.975714,0.0064947344,0.003211912,0.007338475,-0.003495708,0.61076635,0.0039867177,0.10890875,0.4922607,0.017927188,0.0007427122,0.7880595,-0.015580988,0.0090231355,-0.003191791,-0.0013175115,-0.20847748,3.5344586,0.06400001,0.009398962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-09,1611.0,0.013018557,28.082144,-0.003953673,-0.0045537725,-0.0022033707,-0.0032844823,0.5370529,0.004360781,0.09309526,0.8947622,0.017431498,0.0033700422,0.7435553,-0.014138057,0.00587694,-0.0037118632,-0.0013584901,-0.24568978,-0.3720483,0.08899999,0.010916929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-10,1631.95,0.013618028,28.552143,-0.003161813,0.010203264,0.0021411951,0.012920515,0.5927959,0.0052887113,0.07200463,-0.16385049,0.017495722,0.015275862,0.9194727,-0.011795796,0.0035049035,-0.0021689273,-0.0010670818,-0.14390984,1.4131371,0.011999965,0.014837283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-11,1641.5,0.013139697,27.859285,0.012802297,0.004185914,0.013371619,0.0058348393,0.5676449,0.0061207386,0.06574917,0.09562122,0.016971847,0.030148376,0.95545745,-0.009353667,0.0036703919,-0.0019746446,-0.0009290434,-0.13033415,2.5310795,-0.09099996,0.015609859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-12,1649.6,0.009425866,26.867144,0.0067513124,0.008915544,0.006146902,0.0049223765,0.5863018,0.00676229,0.06922952,-0.21287775,0.016287066,0.058125246,0.9124507,-0.0069373604,0.003379508,-0.00048394196,-0.0008143097,-0.034236997,2.8907247,-0.060000062,-0.0021026018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-13,1639.25,0.009261224,27.250713,0.003980498,-0.007398829,-0.0091268895,-0.006294014,0.58387727,0.0065936972,0.07022886,1.3258756,0.016623892,0.05921491,0.83817726,-0.005482434,0.0028198468,0.00022858469,-0.0009196886,0.017067187,2.325756,-0.10799992,0.0023360488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-16,1643.55,0.009009884,27.572857,-0.008233707,-0.0016138626,0.0037956303,0.0026197163,0.58934015,0.006376031,0.07025709,-0.54373723,0.016776403,0.049388133,0.8690348,-0.004070169,0.0040006866,0.0020604834,-0.0008529074,0.1955223,1.9698225,-0.10699999,0.0046774736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-17,1651.85,0.0057535614,28.161428,0.004454133,0.012466823,0.006306393,0.005037335,0.64983267,0.006301552,0.07382843,0.7579584,0.017048417,0.02964477,0.89179873,-0.0025121549,0.0024240506,0.00241243,-0.00074382883,0.22960348,1.7159306,-0.12199998,0.004691912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-18,1659.55,0.005740577,26.465714,0.0056761247,-0.003189393,0.00062115205,0.0046506096,0.805717,0.0062928423,0.0776679,0.7297966,0.015947524,0.029287983,0.9448656,-0.0008900201,0.0021872048,0.0018235422,-0.0006457481,0.18270434,2.1123302,-0.0070000887,-0.009262185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-19,1657.58,0.0057341396,25.133572,0.005144349,0.004088512,0.0038765154,-0.0011877739,0.8537137,0.005972529,0.081206754,0.12384816,0.015162811,0.021723412,0.90779746,0.00029063856,0.00096517464,0.0018600924,-0.00065542717,0.18661195,2.9961338,0.039000034,-0.006957384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-20,1666.3,0.0054324744,24.08,-0.00224287,-0.0014029789,-0.0024894516,0.005246892,0.8432429,0.0058109714,0.08564349,-0.74799025,0.01445118,0.030466013,0.97314453,0.0016327252,0.0032733558,0.0014743378,-0.0005518777,0.15273884,2.3930092,0.17500007,-0.014970884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-23,1676.9,0.0050234185,22.368572,0.0048472025,0.0086799925,0.010552672,0.006341251,0.8057734,0.0058318675,0.090791054,-1.1304147,0.01333924,0.040091746,0.9510434,0.0031735178,0.0040176627,0.0017880942,-0.00043303065,0.18432316,1.6932389,0.21399987,-0.02159962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-24,1665.7,0.00498793,21.842857,0.0072001964,-0.00091641035,-0.00060173904,-0.0067013954,0.7196976,0.0051955166,0.0931794,-0.4884913,0.01311332,0.020469837,0.8163121,0.0037994443,0.0016699167,0.0017504949,-0.00053927413,0.17983904,1.505173,0.21399987,-0.016393807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-25,1709.8,0.009119036,24.335714,-0.0063655996,0.019514252,-0.0075585144,0.026130948,0.780102,0.0060424553,0.10161179,1.1651393,0.014233077,0.040765945,0.9722068,0.0063583683,0.005965985,0.002946507,-9.47704e-05,0.26574704,1.3525305,0.110000014,-0.012861497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-26,1720.19,0.009137799,24.70857,0.026228914,0.010257811,0.032149088,0.006058345,0.8215811,0.0066867033,0.10263265,1.5572257,0.014363862,0.041901916,0.9182325,0.008765728,0.0074152085,0.003665365,6.202019e-06,0.340767,1.8632512,-0.04100001,-0.010023833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-27,1738.62,0.008528782,25.19,0.005835203,0.0052966746,0.006754568,0.010656945,0.8653384,0.0073515894,0.10060424,-0.08108446,0.014488502,0.058852874,0.99215835,0.011400434,0.0084972195,0.005270672,5.4649995e-06,0.59025013,1.927115,-0.13000011,-0.016591629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-30,1729.31,0.009215197,24.597857,0.009337482,4.5985205e-05,0.0011077427,-0.00536921,0.79861367,0.007090789,0.096840136,0.563861,0.014224088,0.050863948,0.90909886,0.012875911,0.0061551267,0.0053665987,-0.00032488207,0.61007303,1.4237286,-0.2299999,-0.006672971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-01-31,1738.05,0.009215194,24.915714,-0.0029064424,0.0044104857,0.0056478614,0.00504131,0.797608,0.006769968,0.100662336,2.0890458,0.014335441,0.050867923,0.92339766,0.0142789055,0.008503668,0.005013971,-0.00016706833,0.5799327,1.8427882,-0.26499987,-0.0072892345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
